player,card_kind,card_name,flavor_name,set_code,collector_number,uuid,rarity,published_image,picture_url,sha256,dimensions
Alex,official,An Offer You Can't Refuse,,WLX,142,27e6f656-20e5-5705-b8e1-b019510546b4,special,images/WLX/142-55ea3c68f8bb.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/142-55ea3c68f8bb.jpg,55ea3c68f8bba17e80073a88602268acfeef5af8b48a1a29e7c38eaafe26202a,2976x4152
Alex,official,Avatar's Wrath,,WLX,143,0df652bc-14c4-5a70-986b-a993646dd3c8,special,images/WLX/143-607d1df83142.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/143-607d1df83142.jpg,607d1df831425076892d7fbc81c66c94aae4db4a5ea36969577c17c101c9dccc,2976x4152
Alex,official,Dovin's Veto,,WLX,144,4945e32e-cd65-5007-b94e-9e5c1110c2ff,special,images/WLX/144-35f52b4a6d4b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/144-35f52b4a6d4b.jpg,35f52b4a6d4bad89c01592bd1fcfa77ef0d4eaf3027f7f472de22c830e260869,2976x4152
Alex,official,Enlightened Tutor,,WLX,145,eeea02d0-6d13-53d6-b54b-d5724dbe406f,special,images/WLX/145-f887457b02e5.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/145-f887457b02e5.jpg,f887457b02e5ed196270ada9d2a5232e28aedfaeb6253df9f75d4f72fa6a464e,2976x4152
Alex,official,Isochron Scepter,,WLX,146,9152aff8-d76c-540c-961c-53a5f2e58bdc,special,images/WLX/146-fd41f132563f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/146-fd41f132563f.jpg,fd41f132563fb0a05751c444b99e8060643d0dcdeb38599e3f0ccd134b0a3a5d,2976x4152
Alex,official,Kynaios and Tiro of Meletis,,WLX,147,695ae773-a398-5413-b63d-a5e81c570e7a,special,images/WLX/147-a205946c8392.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/147-a205946c8392.jpg,a205946c83929c6884af57300484e2cc600c70910c9aa9a00e6c3f5e2444257f,2976x4152
Alex,official,Spectral Searchlight,,WLX,148,9c50d8a1-754f-52fa-a4f8-0e32739e3d90,special,images/WLX/148-b1b69cf920d2.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/148-b1b69cf920d2.jpg,b1b69cf920d214c6a86ff24062a10764a96dcd24191631dd625ab97491652893,2976x4152
Alex,official,Veteran Explorer,,WLX,149,dd9da0c9-b82a-5019-a3b0-8613b564674f,special,images/WLX/149-e691c75b36ae.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/149-e691c75b36ae.jpg,e691c75b36aeb08b6865b88bbb21f45550ac9620ee739018c2c8afc5ec23f467,2976x4152
Alex,official,Wavebreak Hippocamp,,WLX,150,d8afafda-a586-52cc-bcda-7a8c530e4cff,special,images/WLX/150-b590e57c256a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/150-b590e57c256a.jpg,b590e57c256a1166135beec25753788aca28e27a7c5f1b5b6273fc76c219c956,2976x4152
Jay,official,"Iroh, Grand Lotus",,WLX,151,eb2f4a79-bb91-5242-8cd2-afbbf7faaba0,special,images/WLX/151-6b7cf660b91b.png,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/151-6b7cf660b91b.png,6b7cf660b91b5332433634149c12ce7308ee96a9b67927d33cfb4dc6a9f30b4b,2976x4152
Miguel,official,The Muckslinger Gang,,WLX,152,6eb5576d-5f07-56f7-adb4-b164f297dca1,special,images/WLX/152-c5b690b939cc.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/152-c5b690b939cc.jpg,c5b690b939cc55204fef6d480a528ea8921f65bebddf544c390441d10c79e185,2976x4152
Miguel,official,The Wise Mothman,,WLX,153,5fea98db-2fa9-53f0-982b-61cd96e0c0ea,special,images/WLX/153-cb6718d4f512.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/153-cb6718d4f512.jpg,cb6718d4f5120a5773e3496d82c3b3738d7b5643b397975d751d3685e0cadefd,2976x4152
Will,official,Akroma's Memorial,,WLX,154,1675469d-48c3-531d-b4df-35b1b683d095,special,images/WLX/154-785eff4a895a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/154-785eff4a895a.jpg,785eff4a895afe275b15ab34da868903512b618d5700930ca97815c3436a7656,2976x4152
Will,official,Altar of Dementia,,WLX,155,2464d628-8b85-570f-abeb-93ebbb7e952a,special,images/WLX/155-fbc65ca1b96c.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/155-fbc65ca1b96c.jpg,fbc65ca1b96c49a9b6eb6fb3e7a17d186d309403245beebb2948ba7c40a5da15,2976x4152
Will,official,An Offer You Can't Refuse,,WLX,156,2cf3343b-744c-5fc9-a031-b39d38bf94e2,special,images/WLX/156-90c44e3d0600.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/156-90c44e3d0600.jpg,90c44e3d0600914debaeaf12a96aeb677423c52a3fadd11bd0644c16ec267d8d,2976x4152
Will,official,Ancient Stone Idol,,WLX,157,7206883c-3386-5973-8898-27c76f3d3fcf,special,images/WLX/157-6d58319ab4a6.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/157-6d58319ab4a6.jpg,6d58319ab4a6e2cca2d5935867377969754a66f1d1bba0af9f07372e48feb187,2976x4152
Will,official,Anger,,WLX,158,b029c61f-ff99-5de5-adb8-82c0b3cbb58a,special,images/WLX/158-68f565a9174d.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/158-68f565a9174d.jpg,68f565a9174dc647590ef21ac49757e792766fd197e206c71f1580e8c7e37b0e,2976x4152
Will,official,Arcane Denial,,WLX,159,8e0c38d7-fb14-54eb-8271-3a6d7d4fcaf6,special,images/WLX/159-5d9f282660c1.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/159-5d9f282660c1.jpg,5d9f282660c1025b66192e3b661dd85e6da6feaabd3a5cfed0a8b0e6ae3e43ab,2976x4152
Will,official,Arcane Signet,,WLX,160,bffbef30-f63a-5908-8290-b2268291d06c,special,images/WLX/160-cbe23928194e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/160-cbe23928194e.jpg,cbe23928194e447f96417d96dbe3270f84ca2b67aa20f8de1acc2da4fc6531f6,2976x4152
Will,official,Arcane Signet,,WLX,161,641b5680-6a7c-5190-8e58-160921a6d9d3,special,images/WLX/161-1b773e923dcc.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/161-1b773e923dcc.jpg,1b773e923dcce72bde89c880716fed12fffdf96d734eec0b00a9645e4a32f6e1,2976x4152
Will,official,Arcane Signet,,WLX,162,118521df-d369-5426-90d8-f78537891b91,special,images/WLX/162-554e55d6196b.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/162-554e55d6196b.jpg,554e55d6196b553104580daa2a856ea2e4baaec8ced30b55e7a5eea183b0d040,2976x4152
Will,official,Arcane Signet,,WLX,163,038ce937-7e9c-565a-a9c4-44127ac79300,special,images/WLX/163-bb8ce0099336.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/163-bb8ce0099336.jpg,bb8ce009933661bc009de343eb953de285c7955ce2a46094d252400805cfb4a8,2976x4152
Will,official,Arcane Signet,,WLX,164,4b10ace6-1f86-54db-96a8-c5edf84c85f7,special,images/WLX/164-4b7eb4b84b23.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/164-4b7eb4b84b23.jpg,4b7eb4b84b23166715299986a7d1cfba23774d97162f02d23b171a0d620dd0f7,2976x4152
Will,official,Arcane Signet,,WLX,165,cbb9d14f-b4c9-560d-a8c9-31cb454ecfc8,special,images/WLX/165-806cad713d50.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/165-806cad713d50.jpg,806cad713d509786be5a4e3717bdaad4346f7d5298d507c4131452b18587279e,2976x4152
Will,official,Artful Dodge,,WLX,166,24b1bc81-9f3e-5840-a163-8e123bc19a1d,special,images/WLX/166-f4a9f720685a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/166-f4a9f720685a.jpg,f4a9f720685a52b378e032f7cf40dc80d517e17a2baa1c60922dbfec37d925de,2976x4152
Will,official,Asceticism,,WLX,167,d8e2c9f2-3f90-50d3-bb03-bc468263d259,special,images/WLX/167-43797c2f74f5.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/167-43797c2f74f5.jpg,43797c2f74f5895858d0c0ab4b63ad47737cf8f6b795951ff5fdfc82ccc60e67,2976x4152
Will,official,Berserkers' Onslaught,,WLX,168,8ff3d6dc-467f-567b-915b-0aaf9c102b20,special,images/WLX/168-33d359cca248.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/168-33d359cca248.jpg,33d359cca248b90a24403e2a909c40a794fa52b6de903d9e755886cab9f7032b,2976x4152
Will,official,Blasphemous Act,,WLX,169,e3cf3a9c-655c-5798-8919-c2e017ae149a,special,images/WLX/169-d2ee8323cec9.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/169-d2ee8323cec9.jpg,d2ee8323cec9fbe551aa4f377a7c00602728d9a9b773181f4b1fdff254ca7e7c,2976x4152
Will,official,Bolt Bend,,WLX,170,2ff9e8f7-e0a0-52f7-ab60-5c53f9229648,special,images/WLX/170-819090a74f5f.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/170-819090a74f5f.jpg,819090a74f5f03ec76108b12ea261c1f8a71cf5852719c1f2bd43c0de39abe1d,2976x4152
Will,official,Bronzebeak Foragers,,WLX,171,1d9cbeb0-2085-50c2-8b19-c793d2c28ef5,special,images/WLX/171-c029f3b41b05.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/171-c029f3b41b05.jpg,c029f3b41b05d31c5068cf77322431f1f05a73a5b6d60e5ed85d1f9ffda1414f,2976x4152
Will,official,Chandra's Ignition,,WLX,172,0b6e886b-5097-5cea-a1ea-9f2c892d1041,special,images/WLX/172-6ed87ad622a4.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/172-6ed87ad622a4.jpg,6ed87ad622a456d47da965678788c6d47c158f3aa695f98b1526bd9bd6b756e8,2976x4152
Will,official,Chaos Warp,,WLX,173,6e7e8ce3-ae4e-55ca-a8d0-3321c1d3a4b8,special,images/WLX/173-83f8cc7bceb0.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/173-83f8cc7bceb0.jpg,83f8cc7bceb03f54565390c324304cbf770d23ead35e0bd13f5fb8ea67fdd86a,2976x4152
Will,official,Charming Scoundrel,,WLX,174,837c2e0b-056a-5b4d-9d37-81acec8fc724,special,images/WLX/174-8ac2421b670d.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/174-8ac2421b670d.jpg,8ac2421b670de0c8ca5ca30f99d01ef56d46ec954fef7a9622c60aecd497eb26,2976x4152
Will,official,Cityscape Leveler,,WLX,175,08ce4e32-16df-5765-adc8-1989bbc71c21,special,images/WLX/175-06a9b3e4a812.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/175-06a9b3e4a812.jpg,06a9b3e4a812827787a80b5898614a454fb6bfaf249fcadfd0a1edebe2eeff55,2976x4152
Will,official,Cloud Key,,WLX,176,fc66ed1c-803a-5aee-828b-d9098bcf7ce8,special,images/WLX/176-1034d8af7138.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/176-1034d8af7138.jpg,1034d8af7138661fceb8194b5e634aa406c44d12df486351ae73eb8d7fe9c705,2976x4152
Will,official,Collective Inferno,,WLX,177,69145e0d-0c1a-5691-a8ce-cc4b320d039a,special,images/WLX/177-78217ed13f43.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/177-78217ed13f43.jpg,78217ed13f4312789456247368532a1e226ddf8f46979db23298b5a809f6c4c6,2976x4152
Will,official,Collective Resistance,,WLX,178,4b7eb499-e01a-52be-ada1-d4a0abc1ddcd,special,images/WLX/178-88bcf0088c4e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/178-88bcf0088c4e.jpg,88bcf0088c4e2c6c7c152ccc3f5c5410ee6ca8a92346a3283bd51fdc5df467a4,2976x4152
Will,official,Combustible Gearhulk,,WLX,179,f40004fa-577f-50dc-b25a-1359f1bf507c,special,images/WLX/179-ca6894ca4219.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/179-ca6894ca4219.jpg,ca6894ca4219a414f8b11d26c5434847842ca715c1271b143aa7c45d6994f17e,2976x4152
Will,official,Crash Through,,WLX,180,acf5c569-f921-5dc4-a550-7f57c735cce9,special,images/WLX/180-508e3ced7ed5.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/180-508e3ced7ed5.jpg,508e3ced7ed55314a0e01da2f34c66a9a396f2e7e5fec4112accfa06d3c5c0b0,2976x4152
Will,official,Cultivate,,WLX,181,8214261d-8d87-512b-89e4-4c31b09a1f63,special,images/WLX/181-59807404c44c.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/181-59807404c44c.jpg,59807404c44c96a9fa119792896053e5e267df2f7c7fcf46875041959d1afcbb,2976x4152
Will,official,Curiosity Crafter,,WLX,182,7e1f0bf0-7857-53b8-b10e-e5e466970bc8,special,images/WLX/182-edd8f57683f9.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/182-edd8f57683f9.jpg,edd8f57683f9492711fb8174e491f4cb90caaf821cb2371cc59e7a02c429f1d5,2976x4152
Will,official,Cursed Mirror,,WLX,183,7f8966b2-c73c-5f8c-90d3-b358555de67a,special,images/WLX/183-3859a7314784.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/183-3859a7314784.jpg,3859a731478412b874a01dc2c9a0b6b4ec4f918a66afbdc257e63064a0784db8,2976x4152
Will,official,Cyclonic Rift,,WLX,184,ab81135b-fa25-52ef-b541-0aea7d9905fc,special,images/WLX/184-789b814a59a2.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/184-789b814a59a2.jpg,789b814a59a2c7b3f25744ff8e832a112e3f00487d2c4581b920b68741fdf738,2976x4152
Will,official,Cyclonic Rift,,WLX,185,c524ab1e-7952-526f-919f-d315f9e0b64c,special,images/WLX/185-446622c349bd.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/185-446622c349bd.jpg,446622c349bd404ec4bbf8389ce1e07ba4e3442916f9533fc623fbc448873c78,2976x4152
Will,official,Defiler of Instinct,,WLX,186,db119e30-1683-559d-95ec-236611325a39,special,images/WLX/186-368157d9d22c.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/186-368157d9d22c.jpg,368157d9d22c27eeb5371bf02d0cbc888ec37c8660fb6230d24f79e244f15a63,2976x4152
Will,official,Devil Dinosaur,,WLX,187,4d3a1c49-10e2-5e05-8039-5a1ef9567f28,special,images/WLX/187-4bbb3d085437.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/187-4bbb3d085437.jpg,4bbb3d08543770ca3b11f782ea294a454fc291f89720aac71ce091bfec428987,2976x4152
Will,official,Distortion Strike,,WLX,188,5c80ae99-89b9-5534-b98e-48e0c8f2495b,special,images/WLX/188-bc58a8db7723.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/188-bc58a8db7723.jpg,bc58a8db7723d571710d5e5d2ca8478d027e7cae3f6fd0dc12a819cd8968ac1e,2976x4152
Will,official,Dour Port-Mage,,WLX,189,b68e6f3a-ec76-5eee-b174-40f177af5da9,special,images/WLX/189-66b53224024d.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/189-66b53224024d.jpg,66b53224024da394049614db15c5d2c4a8f9d33002f45c7600c1a0a2102540a4,2976x4152
Will,official,Duplicant,,WLX,190,ef941a0e-da10-577e-bbeb-6b399b0a2cd7,special,images/WLX/190-36b526d2341e.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/190-36b526d2341e.jpg,36b526d2341ebadbb8408eb064b6dee36c7abda324c0573bad2e685c0921c9ec,2976x4152
Will,official,Eidolon of Blossoms,,WLX,191,740bdf86-a12b-5e74-af7b-c6665db7c404,special,images/WLX/191-1e16554b27c4.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/191-1e16554b27c4.jpg,1e16554b27c46d5bc467a75698c06af37ec590ecf52d1a9fd1bbad045f78dbd6,2976x4152
Will,official,Enduring Curiosity,,WLX,192,8e19e98e-d3d9-5f85-b26a-f980481468c9,special,images/WLX/192-7dac96523cf0.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/192-7dac96523cf0.jpg,7dac96523cf077498475f972c3e079a0c63e860f1ece994e7338b0894bd43195,2976x4152
Will,official,Enter the Enigma,,WLX,193,f2a1f55e-a77e-5cfa-886c-0f5dc104eab7,special,images/WLX/193-354929cbd3b6.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/193-354929cbd3b6.jpg,354929cbd3b66b2164313208e3415698c04adf5721083c8cdf04f536c3ccb545,2976x4152
Will,official,Eternal Witness,,WLX,194,19e4719e-959b-50bf-9f02-681cf3e8b45e,special,images/WLX/194-0b9bedca156a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/194-0b9bedca156a.jpg,0b9bedca156a661cde5ff5e174e749d1ba30c1791441fbc8e31e804bf1ed7d66,2976x4152
Will,official,Extinguisher Battleship,,WLX,195,e6e8a190-97bb-5d4d-9243-d93a1e72627a,special,images/WLX/195-643bae6b5e64.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/195-643bae6b5e64.jpg,643bae6b5e643436eba601f3f1f27cc31e5bad19e7b5461158ecb8abe95cf354,2976x4152
Will,official,Faithless Looting,,WLX,196,ba9f1c38-152a-5927-8c10-dedb5afbe780,special,images/WLX/196-5b9fb80336fb.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/196-5b9fb80336fb.jpg,5b9fb80336fb22ee2d5c14964378283e6de7ad5d279e6b7f88c804e7d3674f92,2976x4152
Will,official,Fiery Emancipation,,WLX,197,975ad823-0122-585e-9d23-8fe40ce030a9,special,images/WLX/197-b441e111f47c.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/197-b441e111f47c.jpg,b441e111f47c950848f45f8275c649622d0332e09bcf016abc9684acc665b7c7,2976x4152
Will,official,Flameshadow Conjuring,,WLX,198,b7b513a7-5cad-5f16-a95d-a9d2e165fb2d,special,images/WLX/198-c8ded9bfce09.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/198-c8ded9bfce09.jpg,c8ded9bfce097ddebdcbf6efe4c8d55f03094884bb5341480fbe29d07b6beed8,2976x4152
Will,official,Flow State,,WLX,199,70fe13d1-42e9-5002-89de-7dfd24e843b8,special,images/WLX/199-44650908008d.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/199-44650908008d.jpg,44650908008d5b001f31c9fd4fbf01e3dd72f2d563da47d0777aeae8a6928d8d,2976x4152
Will,official,Frontier Siege,,WLX,200,47af146b-176b-5721-978d-5e2547a00743,special,images/WLX/200-a180791eb4ed.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/200-a180791eb4ed.jpg,a180791eb4ed5e152fb6d18424f74baf86e327ca4e81f3cf7b909596090537a8,2976x4152
Will,official,Ghalta and Mavren,,WLX,201,2b751557-ae38-5d28-9313-904c38dcdcda,special,images/WLX/201-6a4ec1df64b0.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/201-6a4ec1df64b0.jpg,6a4ec1df64b016cc39e997e4cf5b80560c626ce283bd0cf5657cf4a3060ab735,2976x4152
Will,official,"Gisa, the Hellraiser",,WLX,202,718cea1b-808a-57e3-a90a-c469e8ab9afd,special,images/WLX/202-ba5ed037eaa1.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/202-ba5ed037eaa1.jpg,ba5ed037eaa1298974e21127260e602bf7af562dd7b85fc5df3a10cd1a9eda9b,2976x4152
Will,official,Glorious Sunrise,,WLX,203,88d8d34b-d55c-5ba3-bee7-927429791a54,special,images/WLX/203-a87d96f2a009.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/203-a87d96f2a009.jpg,a87d96f2a009e547217601ed759253e441f4c1318aa82f5a730d1d4b670ecc56,2976x4152
Will,official,Goblin Anarchomancer,,WLX,204,990dac43-f8e4-5464-8c0a-cab399afe604,special,images/WLX/204-e6ccbbf59598.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/204-e6ccbbf59598.jpg,e6ccbbf59598a960a6f69212112dac8d670c79e2b90d4736cfa3a2261a1f4fc7,2976x4152
Will,official,Goldlust Triad,,WLX,205,ffdfc407-1bec-5ea3-8f72-1e7535a6feec,special,images/WLX/205-4c8db2087071.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/205-4c8db2087071.jpg,4c8db20870719a8cf9e9ea22caef830ddd3c96fb974420ccf784165668ee6150,2976x4152
Will,official,Great Train Heist,,WLX,206,b93cbd3d-1318-5a9c-b0c6-a19e93d0ce00,special,images/WLX/206-4585d8bc94b3.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/206-4585d8bc94b3.jpg,4585d8bc94b3081b082e3056441497095defe66a5f040af410a083547a9b0b8d,2976x4152
Will,official,Greater Good,,WLX,207,72a7e540-918a-5374-bf3a-30c15daa2a60,special,images/WLX/207-78dfbb1e9cc6.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/207-78dfbb1e9cc6.jpg,78dfbb1e9cc618affa1421833cbf23879f021fcc85e3416992037bd2cd25084c,2976x4152
Will,official,Gruul Signet,,WLX,208,9219c192-b1b6-5dcd-902a-849eed67ec9c,special,images/WLX/208-e57ddce45ea2.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/208-e57ddce45ea2.jpg,e57ddce45ea2a211fc2a51baf25025aabc09b98a0204f9e14314c89410754df2,2976x4152
Will,official,Gruul War Chant,,WLX,209,8b7200f2-607c-513e-9a5e-c01398a98722,special,images/WLX/209-4538fa93b03a.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/209-4538fa93b03a.jpg,4538fa93b03a16f6f50960605952f5a51b4b205bb7f034165e315c5978e65f95,2976x4152
Will,official,Gruul War Plow,,WLX,210,ba1691b2-3745-58bd-8868-49910ad0e0d7,special,images/WLX/210-e5937e2e39c9.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/210-e5937e2e39c9.jpg,e5937e2e39c9ca58aec7426892ed9e81784edf610e94cd1f135451a28bad68dd,2976x4152
Will,official,Heroic Intervention,,WLX,211,17f04bed-2578-5b94-92ea-5d45980f15fe,special,images/WLX/211-9841a9f70017.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/211-9841a9f70017.jpg,9841a9f70017f038d5608763994695f609765c898c7fe28c4a7e7e03801c5e2e,2976x4152
Will,official,Ingenuity Engine,,WLX,212,e25b54eb-ce62-5a77-817e-f81faeff7705,special,images/WLX/212-9295acbb4c16.jpg,https://raw.githubusercontent.com/seventyfourpandas-cyber/Faithful-Cockatrice-Pod-Arts/main/WLX/published/images/WLX/212-9295acbb4c16.jpg,9295acbb4c163f76cd1678b9a9ebe6c8cd0c5f9c72e843e00277f8c7c3b7ee55,2976x4152
